leakage,integration_cost,p_modular,p_withholding,p_ownership,mean_context_use
0.81666667,0.43500000,0.11900000,0.05820000,0.82280000,0.97454135
0.83333333,0.43500000,0.10880000,0.05680000,0.83440000,0.97404094
0.85000000,0.43500000,0.09920000,0.05520000,0.84560000,0.97389506
0.86666667,0.43500000,0.09050000,0.05460000,0.85490000,0.97324537
0.88333333,0.43500000,0.08170000,0.05400000,0.86430000,0.97275532
0.90000000,0.43500000,0.07340000,0.05410000,0.87250000,0.97213977
0.91666667,0.43500000,0.06610000,0.05440000,0.87950000,0.97137582
0.93333333,0.43500000,0.06010000,0.05300000,0.88690000,0.97124556
0.95000000,0.43500000,0.05450000,0.05320000,0.89230000,0.97074212
0.96666667,0.43500000,0.05000000,0.05260000,0.89740000,0.97028740
0.98333333,0.43500000,0.04590000,0.05110000,0.90300000,0.96987555
1.00000000,0.43500000,0.04130000,0.05050000,0.90820000,0.96930263
0.00000000,0.45000000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.45000000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.45000000,1.00000000,0.00000000,0.00000000,1.00000000
0.05000000,0.45000000,1.00000000,0.00000000,0.00000000,1.00000000
0.06666667,0.45000000,1.00000000,0.00000000,0.00000000,1.00000000
0.08333333,0.45000000,1.00000000,0.00000000,0.00000000,1.00000000
0.10000000,0.45000000,1.00000000,0.00000000,0.00000000,1.00000000
0.11666667,0.45000000,0.99990000,0.00000000,0.00010000,1.00000000
0.13333333,0.45000000,0.99990000,0.00000000,0.00010000,1.00000000
0.15000000,0.45000000,0.99960000,0.00000000,0.00040000,1.00000000
0.16666667,0.45000000,0.99880000,0.00000000,0.00120000,1.00000000
0.18333333,0.45000000,0.99750000,0.00010000,0.00240000,0.99999963
0.20000000,0.45000000,0.99570000,0.00020000,0.00410000,0.99998184
0.21666667,0.45000000,0.99340000,0.00010000,0.00650000,0.99999260
0.23333333,0.45000000,0.98790000,0.00070000,0.01140000,0.99995428
0.25000000,0.45000000,0.98140000,0.00110000,0.01750000,0.99988525
0.26666667,0.45000000,0.97180000,0.00230000,0.02590000,0.99973810
0.28333333,0.45000000,0.96060000,0.00360000,0.03580000,0.99951040
0.30000000,0.45000000,0.94690000,0.00500000,0.04810000,0.99921065
0.31666667,0.45000000,0.92830000,0.00720000,0.06450000,0.99886827
0.33333333,0.45000000,0.90910000,0.01000000,0.08090000,0.99841275
0.35000000,0.45000000,0.88340000,0.01300000,0.10360000,0.99786660
0.36666667,0.45000000,0.85740000,0.01560000,0.12700000,0.99709133
0.38333333,0.45000000,0.82980000,0.01800000,0.15220000,0.99623898
0.40000000,0.45000000,0.79990000,0.02170000,0.17840000,0.99552977
0.41666667,0.45000000,0.76750000,0.02460000,0.20790000,0.99461221
0.43333333,0.45000000,0.73300000,0.02820000,0.23880000,0.99378961
0.45000000,0.45000000,0.70030000,0.03160000,0.26810000,0.99270404
0.46666667,0.45000000,0.66400000,0.03660000,0.29940000,0.99128358
0.48333333,0.45000000,0.62890000,0.04250000,0.32860000,0.98988041
0.50000000,0.45000000,0.59380000,0.04690000,0.35930000,0.98865105
0.51666667,0.45000000,0.55770000,0.05140000,0.39090000,0.98752562
0.53333333,0.45000000,0.52490000,0.05220000,0.42290000,0.98629900
0.55000000,0.45000000,0.49010000,0.05480000,0.45510000,0.98511647
0.56666667,0.45000000,0.45850000,0.05670000,0.48480000,0.98421610
0.58333333,0.45000000,0.42990000,0.05780000,0.51230000,0.98306832
0.60000000,0.45000000,0.39880000,0.05930000,0.54190000,0.98211988
0.61666667,0.45000000,0.37100000,0.06190000,0.56710000,0.98102036
0.63333333,0.45000000,0.34520000,0.06280000,0.59200000,0.98027460
0.65000000,0.45000000,0.31740000,0.06520000,0.61740000,0.97907618
0.66666667,0.45000000,0.29360000,0.06660000,0.63980000,0.97797907
0.68333333,0.45000000,0.26940000,0.06840000,0.66220000,0.97689082
0.70000000,0.45000000,0.24930000,0.06960000,0.68110000,0.97581134
0.71666667,0.45000000,0.22850000,0.07130000,0.70020000,0.97463311
0.73333333,0.45000000,0.20830000,0.07260000,0.71910000,0.97334169
0.75000000,0.45000000,0.19130000,0.07260000,0.73610000,0.97232263
0.76666667,0.45000000,0.17560000,0.07230000,0.75210000,0.97124665
0.78333333,0.45000000,0.16170000,0.07100000,0.76730000,0.97034157
0.80000000,0.45000000,0.14560000,0.07150000,0.78290000,0.96960178
0.81666667,0.45000000,0.13400000,0.07120000,0.79480000,0.96861807
0.83333333,0.45000000,0.12180000,0.06950000,0.80870000,0.96827252
0.85000000,0.45000000,0.11040000,0.06820000,0.82140000,0.96765172
0.86666667,0.45000000,0.10100000,0.06720000,0.83180000,0.96691471
0.88333333,0.45000000,0.09160000,0.06720000,0.84120000,0.96625173
0.90000000,0.45000000,0.08280000,0.06670000,0.85050000,0.96590181
0.91666667,0.45000000,0.07510000,0.06520000,0.85970000,0.96556615
0.93333333,0.45000000,0.06710000,0.06510000,0.86780000,0.96497407
0.95000000,0.45000000,0.06080000,0.06490000,0.87430000,0.96432936
0.96666667,0.45000000,0.05600000,0.06350000,0.88050000,0.96380850
0.98333333,0.45000000,0.05160000,0.06210000,0.88630000,0.96346491
1.00000000,0.45000000,0.04760000,0.06090000,0.89150000,0.96303737
0.00000000,0.46500000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.46500000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.46500000,1.00000000,0.00000000,0.00000000,1.00000000
0.05000000,0.46500000,1.00000000,0.00000000,0.00000000,1.00000000
0.06666667,0.46500000,1.00000000,0.00000000,0.00000000,1.00000000
0.08333333,0.46500000,1.00000000,0.00000000,0.00000000,1.00000000
0.10000000,0.46500000,1.00000000,0.00000000,0.00000000,1.00000000
0.11666667,0.46500000,1.00000000,0.00000000,0.00000000,1.00000000
0.13333333,0.46500000,0.99990000,0.00000000,0.00010000,1.00000000
0.15000000,0.46500000,0.99970000,0.00000000,0.00030000,1.00000000
0.16666667,0.46500000,0.99920000,0.00000000,0.00080000,1.00000000
0.18333333,0.46500000,0.99790000,0.00010000,0.00200000,0.99999963
0.20000000,0.46500000,0.99610000,0.00020000,0.00370000,0.99998184
0.21666667,0.46500000,0.99430000,0.00020000,0.00550000,0.99996994
0.23333333,0.46500000,0.99070000,0.00070000,0.00860000,0.99995428
0.25000000,0.46500000,0.98420000,0.00110000,0.01470000,0.99988525
0.26666667,0.46500000,0.97690000,0.00230000,0.02080000,0.99973810
0.28333333,0.46500000,0.96620000,0.00400000,0.02980000,0.99948218
0.30000000,0.46500000,0.95360000,0.00530000,0.04110000,0.99916108
0.31666667,0.46500000,0.93760000,0.00790000,0.05450000,0.99877041
0.33333333,0.46500000,0.91890000,0.01100000,0.07010000,0.99825247
0.35000000,0.46500000,0.89840000,0.01400000,0.08760000,0.99761652
0.36666667,0.46500000,0.87310000,0.01710000,0.10980000,0.99684512
0.38333333,0.46500000,0.84670000,0.02060000,0.13270000,0.99588171
0.40000000,0.46500000,0.81870000,0.02460000,0.15670000,0.99483689
0.41666667,0.46500000,0.78710000,0.02820000,0.18470000,0.99380794
0.43333333,0.46500000,0.75700000,0.03230000,0.21070000,0.99263622
0.45000000,0.46500000,0.72390000,0.03540000,0.24070000,0.99160588
0.46666667,0.46500000,0.68960000,0.04020000,0.27020000,0.99038536
0.48333333,0.46500000,0.65260000,0.04760000,0.29980000,0.98877090
0.50000000,0.46500000,0.61820000,0.05380000,0.32800000,0.98700292
0.51666667,0.46500000,0.58300000,0.05970000,0.35730000,0.98526868
0.53333333,0.46500000,0.55070000,0.06170000,0.38760000,0.98369870
0.55000000,0.46500000,0.51760000,0.06440000,0.41800000,0.98234566
0.56666667,0.46500000,0.48420000,0.06740000,0.44840000,0.98079470
0.58333333,0.46500000,0.45350000,0.06850000,0.47800000,0.97945058
0.60000000,0.46500000,0.42530000,0.07010000,0.50460000,0.97840318
0.61666667,0.46500000,0.39470000,0.07300000,0.53230000,0.97689344
0.63333333,0.46500000,0.36620000,0.07490000,0.55890000,0.97611111
0.65000000,0.46500000,0.34040000,0.07790000,0.58170000,0.97471005
0.66666667,0.46500000,0.31510000,0.07820000,0.60670000,0.97379798
0.68333333,0.46500000,0.29160000,0.08090000,0.62750000,0.97234930
0.70000000,0.46500000,0.26790000,0.08230000,0.64980000,0.97074277
0.71666667,0.46500000,0.24700000,0.08400000,0.66900000,0.96949595
0.73333333,0.46500000,0.22770000,0.08570000,0.68660000,0.96809719
0.75000000,0.46500000,0.20920000,0.08560000,0.70520000,0.96664122
0.76666667,0.46500000,0.19140000,0.08510000,0.72350000,0.96551252
0.78333333,0.46500000,0.17720000,0.08420000,0.73860000,0.96460623
0.80000000,0.46500000,0.16050000,0.08620000,0.75330000,0.96337478
0.81666667,0.46500000,0.14540000,0.08680000,0.76780000,0.96249927
0.83333333,0.46500000,0.13320000,0.08380000,0.78300000,0.96185347
0.85000000,0.46500000,0.12410000,0.08250000,0.79340000,0.96093886
0.86666667,0.46500000,0.11220000,0.08320000,0.80460000,0.95969496
0.88333333,0.46500000,0.10100000,0.08110000,0.81790000,0.95950110
0.90000000,0.46500000,0.09220000,0.08040000,0.82740000,0.95866138
0.91666667,0.46500000,0.08350000,0.08010000,0.83640000,0.95793962
0.93333333,0.46500000,0.07620000,0.07900000,0.84480000,0.95723338
0.95000000,0.46500000,0.06830000,0.07840000,0.85330000,0.95656119
0.96666667,0.46500000,0.06200000,0.07690000,0.86110000,0.95586483
0.98333333,0.46500000,0.05700000,0.07560000,0.86740000,0.95542089
1.00000000,0.46500000,0.05280000,0.07380000,0.87340000,0.95507409
0.00000000,0.48000000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.48000000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.48000000,1.00000000,0.00000000,0.00000000,1.00000000
0.05000000,0.48000000,1.00000000,0.00000000,0.00000000,1.00000000
0.06666667,0.48000000,1.00000000,0.00000000,0.00000000,1.00000000
0.08333333,0.48000000,1.00000000,0.00000000,0.00000000,1.00000000
0.10000000,0.48000000,1.00000000,0.00000000,0.00000000,1.00000000
0.11666667,0.48000000,1.00000000,0.00000000,0.00000000,1.00000000
0.13333333,0.48000000,0.99990000,0.00000000,0.00010000,1.00000000
0.15000000,0.48000000,0.99980000,0.00000000,0.00020000,1.00000000
0.16666667,0.48000000,0.99950000,0.00000000,0.00050000,1.00000000
0.18333333,0.48000000,0.99850000,0.00010000,0.00140000,0.99999963
0.20000000,0.48000000,0.99710000,0.00020000,0.00270000,0.99998184
0.21666667,0.48000000,0.99500000,0.00030000,0.00470000,0.99995255
0.23333333,0.48000000,0.99240000,0.00070000,0.00690000,0.99995428
0.25000000,0.48000000,0.98710000,0.00110000,0.01180000,0.99988525
0.26666667,0.48000000,0.98010000,0.00240000,0.01750000,0.99973296
0.28333333,0.48000000,0.97030000,0.00420000,0.02550000,0.99948027
0.30000000,0.48000000,0.96000000,0.00570000,0.03430000,0.99912373
0.31666667,0.48000000,0.94630000,0.00840000,0.04530000,0.99868941
0.33333333,0.48000000,0.92750000,0.01200000,0.06050000,0.99811905
0.35000000,0.48000000,0.90910000,0.01510000,0.07580000,0.99739103
0.36666667,0.48000000,0.88730000,0.01870000,0.09400000,0.99655018
0.38333333,0.48000000,0.86180000,0.02230000,0.11590000,0.99562878
0.40000000,0.48000000,0.83460000,0.02720000,0.13820000,0.99439951
0.41666667,0.48000000,0.80580000,0.03120000,0.16300000,0.99323889
0.43333333,0.48000000,0.77540000,0.03620000,0.18840000,0.99187308
0.45000000,0.48000000,0.74620000,0.03930000,0.21450000,0.99052704
0.46666667,0.48000000,0.71270000,0.04510000,0.24220000,0.98920926
0.48333333,0.48000000,0.67640000,0.05190000,0.27170000,0.98773376
0.50000000,0.48000000,0.63950000,0.05990000,0.30060000,0.98577646
0.51666667,0.48000000,0.60590000,0.06630000,0.32780000,0.98384125
0.53333333,0.48000000,0.57420000,0.07010000,0.35570000,0.98180532
0.55000000,0.48000000,0.54100000,0.07390000,0.38510000,0.97991146
0.56666667,0.48000000,0.50910000,0.07630000,0.41460000,0.97827509
0.58333333,0.48000000,0.47740000,0.08010000,0.44250000,0.97620362
0.60000000,0.48000000,0.44720000,0.08190000,0.47090000,0.97482982
0.61666667,0.48000000,0.41890000,0.08360000,0.49750000,0.97350191
0.63333333,0.48000000,0.38890000,0.08640000,0.52470000,0.97196694
0.65000000,0.48000000,0.36040000,0.09080000,0.54880000,0.97009945
0.66666667,0.48000000,0.33670000,0.09150000,0.57180000,0.96876141
0.68333333,0.48000000,0.31140000,0.09430000,0.59430000,0.96747793
0.70000000,0.48000000,0.28880000,0.09600000,0.61520000,0.96596708
0.71666667,0.48000000,0.26460000,0.09650000,0.63890000,0.96490055
0.73333333,0.48000000,0.24360000,0.09890000,0.65750000,0.96332138
0.75000000,0.48000000,0.22650000,0.09950000,0.67400000,0.96157709
0.76666667,0.48000000,0.20940000,0.09820000,0.69240000,0.96015246
0.78333333,0.48000000,0.19240000,0.09800000,0.70960000,0.95854237
0.80000000,0.48000000,0.17460000,0.10040000,0.72500000,0.95721056
0.81666667,0.48000000,0.15930000,0.10150000,0.73920000,0.95575190
0.83333333,0.48000000,0.14670000,0.10040000,0.75290000,0.95447749
0.85000000,0.48000000,0.13380000,0.09950000,0.76670000,0.95328990
0.86666667,0.48000000,0.12260000,0.09750000,0.77990000,0.95267464
0.88333333,0.48000000,0.11170000,0.09770000,0.79060000,0.95159363
0.90000000,0.48000000,0.10070000,0.09740000,0.80190000,0.95059349
0.91666667,0.48000000,0.09170000,0.09590000,0.81240000,0.94980649
0.93333333,0.48000000,0.08440000,0.09360000,0.82200000,0.94933361
0.95000000,0.48000000,0.07610000,0.09370000,0.83020000,0.94856401
0.96666667,0.48000000,0.07020000,0.09080000,0.83900000,0.94821525
0.98333333,0.48000000,0.06420000,0.08910000,0.84670000,0.94743898
1.00000000,0.48000000,0.05780000,0.08790000,0.85430000,0.94679943
0.00000000,0.49500000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.49500000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.49500000,1.00000000,0.00000000,0.00000000,1.00000000
0.05000000,0.49500000,1.00000000,0.00000000,0.00000000,1.00000000
0.06666667,0.49500000,1.00000000,0.00000000,0.00000000,1.00000000
0.08333333,0.49500000,1.00000000,0.00000000,0.00000000,1.00000000
0.10000000,0.49500000,1.00000000,0.00000000,0.00000000,1.00000000
0.11666667,0.49500000,1.00000000,0.00000000,0.00000000,1.00000000
0.13333333,0.49500000,0.99990000,0.00000000,0.00010000,1.00000000
0.15000000,0.49500000,0.99990000,0.00000000,0.00010000,1.00000000
0.16666667,0.49500000,0.99960000,0.00000000,0.00040000,1.00000000
0.18333333,0.49500000,0.99870000,0.00010000,0.00120000,0.99999963
0.20000000,0.49500000,0.99740000,0.00020000,0.00240000,0.99998184
0.21666667,0.49500000,0.99580000,0.00030000,0.00390000,0.99995255
0.23333333,0.49500000,0.99320000,0.00080000,0.00600000,0.99992047
0.25000000,0.49500000,0.98950000,0.00120000,0.00930000,0.99988343
0.26666667,0.49500000,0.98260000,0.00240000,0.01500000,0.99973296
0.28333333,0.49500000,0.97520000,0.00420000,0.02060000,0.99948027
0.30000000,0.49500000,0.96470000,0.00600000,0.02930000,0.99909393
0.31666667,0.49500000,0.95210000,0.00850000,0.03940000,0.99866110
0.33333333,0.49500000,0.93630000,0.01250000,0.05120000,0.99803337
0.35000000,0.49500000,0.91790000,0.01620000,0.06590000,0.99720222
0.36666667,0.49500000,0.89930000,0.02050000,0.08020000,0.99618846
0.38333333,0.49500000,0.87530000,0.02430000,0.10040000,0.99517277
0.40000000,0.49500000,0.84860000,0.02950000,0.12190000,0.99404275
0.41666667,0.49500000,0.82310000,0.03420000,0.14270000,0.99266901
0.43333333,0.49500000,0.79350000,0.03970000,0.16680000,0.99124917
0.45000000,0.49500000,0.76330000,0.04300000,0.19370000,0.98968746
0.46666667,0.49500000,0.73160000,0.04940000,0.21900000,0.98813407
0.48333333,0.49500000,0.69800000,0.05750000,0.24450000,0.98623623
0.50000000,0.49500000,0.66220000,0.06490000,0.27290000,0.98425207
0.51666667,0.49500000,0.62560000,0.07290000,0.30150000,0.98230081
0.53333333,0.49500000,0.59530000,0.07770000,0.32700000,0.97986331
0.55000000,0.49500000,0.56270000,0.08360000,0.35370000,0.97753948
0.56666667,0.49500000,0.53190000,0.08680000,0.38130000,0.97552537
0.58333333,0.49500000,0.49980000,0.09070000,0.40950000,0.97338155
0.60000000,0.49500000,0.46860000,0.09390000,0.43750000,0.97132300
0.61666667,0.49500000,0.43970000,0.09670000,0.46360000,0.96926619
0.63333333,0.49500000,0.41000000,0.10050000,0.48950000,0.96726437
0.65000000,0.49500000,0.38260000,0.10300000,0.51440000,0.96555452
0.66666667,0.49500000,0.35600000,0.10510000,0.53890000,0.96348621
0.68333333,0.49500000,0.32980000,0.10980000,0.56040000,0.96133162
0.70000000,0.49500000,0.30570000,0.11220000,0.58210000,0.95956656
0.71666667,0.49500000,0.28340000,0.11250000,0.60410000,0.95818697
0.73333333,0.49500000,0.26070000,0.11520000,0.62410000,0.95625647
0.75000000,0.49500000,0.24100000,0.11440000,0.64460000,0.95514909
0.76666667,0.49500000,0.22350000,0.11390000,0.66260000,0.95361575
0.78333333,0.49500000,0.20870000,0.11360000,0.67770000,0.95163513
0.80000000,0.49500000,0.18880000,0.11540000,0.69580000,0.95037411
0.81666667,0.49500000,0.17200000,0.11630000,0.71170000,0.94870171
0.83333333,0.49500000,0.15890000,0.11610000,0.72500000,0.94704071
0.85000000,0.49500000,0.14550000,0.11640000,0.73810000,0.94567013
0.86666667,0.49500000,0.13210000,0.11610000,0.75180000,0.94391381
0.88333333,0.49500000,0.12010000,0.11660000,0.76330000,0.94243046
0.90000000,0.49500000,0.11070000,0.11490000,0.77440000,0.94132142
0.91666667,0.49500000,0.10030000,0.11340000,0.78630000,0.94050357
0.93333333,0.49500000,0.09130000,0.11240000,0.79630000,0.93919528
0.95000000,0.49500000,0.08330000,0.11200000,0.80470000,0.93817566
0.96666667,0.49500000,0.07680000,0.10910000,0.81410000,0.93734682
0.98333333,0.49500000,0.07040000,0.10810000,0.82150000,0.93640302
1.00000000,0.49500000,0.06460000,0.10590000,0.82950000,0.93588682
0.00000000,0.51000000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.51000000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.51000000,1.00000000,0.00000000,0.00000000,1.00000000
0.05000000,0.51000000,1.00000000,0.00000000,0.00000000,1.00000000
0.06666667,0.51000000,1.00000000,0.00000000,0.00000000,1.00000000
0.08333333,0.51000000,1.00000000,0.00000000,0.00000000,1.00000000
0.10000000,0.51000000,1.00000000,0.00000000,0.00000000,1.00000000
0.11666667,0.51000000,1.00000000,0.00000000,0.00000000,1.00000000
0.13333333,0.51000000,0.99990000,0.00000000,0.00010000,1.00000000
0.15000000,0.51000000,0.99990000,0.00000000,0.00010000,1.00000000
0.16666667,0.51000000,0.99970000,0.00000000,0.00030000,1.00000000
0.18333333,0.51000000,0.99900000,0.00010000,0.00090000,0.99999963
0.20000000,0.51000000,0.99780000,0.00020000,0.00200000,0.99998184
0.21666667,0.51000000,0.99670000,0.00030000,0.00300000,0.99995255
0.23333333,0.51000000,0.99390000,0.00090000,0.00520000,0.99989235
0.25000000,0.51000000,0.99140000,0.00140000,0.00720000,0.99983071
0.26666667,0.51000000,0.98530000,0.00240000,0.01230000,0.99973296
0.28333333,0.51000000,0.97820000,0.00430000,0.01750000,0.99946717
0.30000000,0.51000000,0.96870000,0.00640000,0.02490000,0.99907135
0.31666667,0.51000000,0.95810000,0.00920000,0.03270000,0.99855621
0.33333333,0.51000000,0.94370000,0.01310000,0.04320000,0.99790507
0.35000000,0.51000000,0.92600000,0.01710000,0.05690000,0.99703974
0.36666667,0.51000000,0.90750000,0.02170000,0.07080000,0.99599978
0.38333333,0.51000000,0.88740000,0.02650000,0.08610000,0.99475677
0.40000000,0.51000000,0.86110000,0.03220000,0.10670000,0.99343129
0.41666667,0.51000000,0.83660000,0.03700000,0.12640000,0.99197857
0.43333333,0.51000000,0.80850000,0.04370000,0.14780000,0.99022021
0.45000000,0.51000000,0.78150000,0.04790000,0.17060000,0.98846199
0.46666667,0.51000000,0.74890000,0.05430000,0.19680000,0.98682613
0.48333333,0.51000000,0.71560000,0.06220000,0.22220000,0.98482734
0.50000000,0.51000000,0.68260000,0.07110000,0.24630000,0.98252141
0.51666667,0.51000000,0.64710000,0.07930000,0.27360000,0.98013381
0.53333333,0.51000000,0.61430000,0.08530000,0.30040000,0.97766588
0.55000000,0.51000000,0.58170000,0.09250000,0.32580000,0.97521589
0.56666667,0.51000000,0.55140000,0.09780000,0.35080000,0.97230273
0.58333333,0.51000000,0.52090000,0.10200000,0.37710000,0.96973794
0.60000000,0.51000000,0.48900000,0.10670000,0.40430000,0.96743905
0.61666667,0.51000000,0.45890000,0.11010000,0.43100000,0.96517771
0.63333333,0.51000000,0.42960000,0.11450000,0.45590000,0.96281344
0.65000000,0.51000000,0.40090000,0.11800000,0.48110000,0.96071698
0.66666667,0.51000000,0.37550000,0.11970000,0.50480000,0.95846309
0.68333333,0.51000000,0.34690000,0.12330000,0.52980000,0.95646440
0.70000000,0.51000000,0.32310000,0.12580000,0.55110000,0.95427090
0.71666667,0.51000000,0.30000000,0.12930000,0.57070000,0.95174994
0.73333333,0.51000000,0.27760000,0.13080000,0.59160000,0.94957810
0.75000000,0.51000000,0.25790000,0.13200000,0.61010000,0.94749073
0.76666667,0.51000000,0.23780000,0.13160000,0.63060000,0.94527929
0.78333333,0.51000000,0.22160000,0.13000000,0.64840000,0.94407492
0.80000000,0.51000000,0.20240000,0.13350000,0.66410000,0.94236119
0.81666667,0.51000000,0.18580000,0.13380000,0.68040000,0.94062992
0.83333333,0.51000000,0.17020000,0.13320000,0.69660000,0.93893495
0.85000000,0.51000000,0.15700000,0.13280000,0.71020000,0.93703337
0.86666667,0.51000000,0.14340000,0.13290000,0.72370000,0.93553295
0.88333333,0.51000000,0.12980000,0.13480000,0.73540000,0.93379693
0.90000000,0.51000000,0.11780000,0.13330000,0.74890000,0.93262905
0.91666667,0.51000000,0.10840000,0.13180000,0.75980000,0.93115584
0.93333333,0.51000000,0.10040000,0.13100000,0.76860000,0.92965807
0.95000000,0.51000000,0.09050000,0.13000000,0.77950000,0.92853788
0.96666667,0.51000000,0.08260000,0.12760000,0.78980000,0.92743314
0.98333333,0.51000000,0.07680000,0.12570000,0.79750000,0.92629932
1.00000000,0.51000000,0.07030000,0.12290000,0.80680000,0.92578332
0.00000000,0.52500000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.52500000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.52500000,1.00000000,0.00000000,0.00000000,1.00000000
0.05000000,0.52500000,1.00000000,0.00000000,0.00000000,1.00000000
0.06666667,0.52500000,1.00000000,0.00000000,0.00000000,1.00000000
0.08333333,0.52500000,1.00000000,0.00000000,0.00000000,1.00000000
0.10000000,0.52500000,1.00000000,0.00000000,0.00000000,1.00000000
0.11666667,0.52500000,1.00000000,0.00000000,0.00000000,1.00000000
0.13333333,0.52500000,1.00000000,0.00000000,0.00000000,1.00000000
0.15000000,0.52500000,0.99990000,0.00000000,0.00010000,1.00000000
0.16666667,0.52500000,0.99980000,0.00000000,0.00020000,1.00000000
0.18333333,0.52500000,0.99930000,0.00010000,0.00060000,0.99999963
0.20000000,0.52500000,0.99840000,0.00020000,0.00140000,0.99998184
0.21666667,0.52500000,0.99700000,0.00030000,0.00270000,0.99995255
0.23333333,0.52500000,0.99500000,0.00090000,0.00410000,0.99989235
0.25000000,0.52500000,0.99250000,0.00140000,0.00610000,0.99983071
0.26666667,0.52500000,0.98780000,0.00280000,0.00940000,0.99964654
0.28333333,0.52500000,0.98040000,0.00440000,0.01520000,0.99946386
0.30000000,0.52500000,0.97310000,0.00650000,0.02040000,0.99906503
0.31666667,0.52500000,0.96210000,0.00970000,0.02820000,0.99848919
0.33333333,0.52500000,0.94890000,0.01370000,0.03740000,0.99777158
0.35000000,0.52500000,0.93450000,0.01780000,0.04770000,0.99686061
0.36666667,0.52500000,0.91510000,0.02290000,0.06200000,0.99574194
0.38333333,0.52500000,0.89670000,0.02790000,0.07540000,0.99448838
0.40000000,0.52500000,0.87410000,0.03410000,0.09180000,0.99301756
0.41666667,0.52500000,0.84850000,0.04030000,0.11120000,0.99131056
0.43333333,0.52500000,0.82160000,0.04730000,0.13110000,0.98944908
0.45000000,0.52500000,0.79560000,0.05220000,0.15220000,0.98760056
0.46666667,0.52500000,0.76550000,0.06060000,0.17390000,0.98545149
0.48333333,0.52500000,0.73360000,0.06710000,0.19930000,0.98344585
0.50000000,0.52500000,0.69890000,0.07640000,0.22470000,0.98091528
0.51666667,0.52500000,0.66680000,0.08620000,0.24700000,0.97807662
0.53333333,0.52500000,0.63430000,0.09240000,0.27330000,0.97530212
0.55000000,0.52500000,0.59880000,0.10150000,0.29970000,0.97239963
0.56666667,0.52500000,0.56810000,0.10820000,0.32370000,0.96934850
0.58333333,0.52500000,0.53860000,0.11350000,0.34790000,0.96636380
0.60000000,0.52500000,0.50880000,0.11760000,0.37360000,0.96373926
0.61666667,0.52500000,0.47730000,0.12400000,0.39870000,0.96093815
0.63333333,0.52500000,0.44670000,0.12930000,0.42400000,0.95816770
0.65000000,0.52500000,0.41890000,0.13300000,0.44810000,0.95562621
0.66666667,0.52500000,0.39220000,0.13480000,0.47300000,0.95308981
0.68333333,0.52500000,0.36610000,0.13890000,0.49500000,0.95044034
0.70000000,0.52500000,0.33890000,0.14250000,0.51860000,0.94759383
0.71666667,0.52500000,0.31520000,0.14560000,0.53920000,0.94516234
0.73333333,0.52500000,0.29320000,0.14670000,0.56010000,0.94321937
0.75000000,0.52500000,0.27190000,0.14850000,0.57960000,0.94070629
0.76666667,0.52500000,0.25380000,0.14880000,0.59740000,0.93815687
0.78333333,0.52500000,0.23470000,0.14800000,0.61730000,0.93606061
0.80000000,0.52500000,0.21480000,0.15150000,0.63370000,0.93404964
0.81666667,0.52500000,0.19900000,0.15200000,0.64900000,0.93174476
0.83333333,0.52500000,0.18390000,0.15270000,0.66340000,0.92976813
0.85000000,0.52500000,0.16760000,0.15160000,0.68080000,0.92814120
0.86666667,0.52500000,0.15370000,0.15090000,0.69540000,0.92636182
0.88333333,0.52500000,0.13930000,0.15300000,0.70770000,0.92445468
0.90000000,0.52500000,0.12680000,0.15310000,0.72010000,0.92271053
0.91666667,0.52500000,0.11550000,0.15280000,0.73170000,0.92079315
0.93333333,0.52500000,0.10640000,0.15130000,0.74230000,0.91914845
0.95000000,0.52500000,0.09760000,0.14970000,0.75270000,0.91805463
0.96666667,0.52500000,0.09050000,0.14700000,0.76250000,0.91687722
0.98333333,0.52500000,0.08280000,0.14390000,0.77330000,0.91598660
1.00000000,0.52500000,0.07500000,0.14280000,0.78220000,0.91471403
0.00000000,0.54000000,1.00000000,0.00000000,0.00000000,1.00000000
0.01666667,0.54000000,1.00000000,0.00000000,0.00000000,1.00000000
0.03333333,0.54000000,1.00000000,0.00000000,0.00000000,1.00000000
0.05000000,0.54000000,1.00000000,0.00000000,0.00000000,1.00000000
0.06666667,0.54000000,1.00000000,0.00000000,0.00000000,1.00000000
0.08333333,0.54000000,1.00000000,0.00000000,0.00000000,1.00000000
0.10000000,0.54000000,1.00000000,0.00000000,0.00000000,1.00000000
0.11666667,0.54000000,1.00000000,0.00000000,0.00000000,1.00000000
0.13333333,0.54000000,1.00000000,0.00000000,0.00000000,1.00000000
